corp_code,20091231,20100331,20100630,20100930,20101231,20110331,20110630,20110930,20111231,20120331,20120630,20120930,20121231,20130331,20130630,20130930,20131231,20140331,20140630,20140930,20141231,20150331,20150630,20150930,20151231,20160331,20160630,20160930,20161231,20170331,20170630,20170930,20171231,20180331,20180630,20180930,20181231,20190331,20190630,20190930,20191231,20200331,20200630,20200930,20201231,20210331,20210630
091810,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97951955151.0,,,,225771172080.0,,,402693438938.0,430876192915.0,823173325938.0,833034639753.0,783790762487.0,807758306612.0,692766819679.0,681050057128.0,630632645741.0,,,
009520,169770601739.0,,,,305017524420.0,,,,357075054996.0,,,,436985626215.0,432299127774.0,438189869460.0,423488953932.0,408491866748.0,388883045388.0,370426561424.0,343072455901.0,290956068229.0,275709184426.0,215555699862.0,198264734618.0,204043363004.0,180232705178.0,180967829073.0,171239316031.0,161516564806.0,163918933150.0,,,,,,,,,,,,,,,,,
079550,,,,,,,,,,,,,,,,,1453548643500.0,,,,1625935663136.0,,,1857715104610.0,1754273776933.0,1890682318251.0,1771992151915.0,1841348218089.0,1791479110121.0,1848675579592.0,1780246815818.0,1976287129843.0,2008352049150.0,1980265846194.0,,,2322091224454.0,,,2324005453482.0,2317491215306.0,2550437119297.0,2774975402777.0,2650531203043.0,2595606499093.0,2595287192490.0,
043910,80383599249.0,,,,83994708859.0,,,,68513298198.0,,,,78323364060.0,77373230593.0,69823219258.0,72370113722.0,65413081236.0,64282320836.0,49882354800.0,45670377710.0,43676253168.0,31482297618.0,29249559549.0,34359745250.0,35988702682.0,38278388765.0,32876889503.0,36771268829.0,35620442646.0,33585249658.0,50008711335.0,48514577307.0,48195839975.0,48254923576.0,51676754422.0,48863728328.0,49568582045.0,49535884219.0,54233424594.0,66662721358.0,72312880029.0,63936226338.0,66372979556.0,67189500610.0,72603615825.0,72693306057.0,
241790,,,,,,,,,,,,,,,,,,,,,,,,,13445887745.0,,,,35792751505.0,,49638364339.0,53228157011.0,60367740228.0,62477845338.0,65230852981.0,76750283020.0,81317164522.0,76913970908.0,72631084597.0,76596346343.0,81136732304.0,87930576143.0,91863440127.0,90532764037.0,97255340322.0,96060602080.0,
002460,1110419824937.0,,,,626096679536.0,,,,486925661268.0,397183609139.0,,,396688054734.0,409202258016.0,448357610037.0,421921206091.0,419481129240.0,421662158904.0,469317734773.0,510862433403.0,524203233257.0,516181888432.0,519171107790.0,,,,,,,,,,,,,,,,,,612625098488.0,617914902720.0,579295858257.0,561964896475.0,580483863943.0,575020187336.0,
101730,94982576764.0,,,,98934511680.0,,,,107438451101.0,108737847341.0,114775842870.0,110859878828.0,108083925124.0,116491452305.0,118562337418.0,119452216659.0,119597778220.0,121364563750.0,109542767650.0,108608387089.0,107961982333.0,107578506418.0,102981356655.0,120259937390.0,95696371070.0,94291762333.0,93085018913.0,92913681742.0,92089024131.0,89275004162.0,88963592231.0,87148360932.0,82306971465.0,77847948716.0,74982933135.0,71033521849.0,41403529102.0,39078479436.0,34390892616.0,31920471400.0,27174430371.0,27217333902.0,25117772243.0,28558787053.0,42138278034.0,47111093309.0,
308170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216643903294.0,,,,236543541076.0,,,,235415923333.0,238852978274.0,,247830452887.0,272332923612.0,287130664401.0,
072990,,,,,,,,,,,,,,,,,,,,,36422482878.0,,,,35313384333.0,,,,57151084195.0,56745360788.0,59824337110.0,59173728631.0,62766099781.0,61932187309.0,62642797365.0,66925887589.0,70953162562.0,71140447827.0,75692663935.0,76925394182.0,75458914638.0,75787721568.0,82358035701.0,82721296651.0,84577673563.0,84527182360.0,
015750,1536006863153.0,,,,1987630514082.0,,,,2238625332272.0,,,,2259623106384.0,2272099362622.0,2356016749536.0,2226856765773.0,2263358589529.0,2251017637245.0,,2420727327887.0,2612066830028.0,2641378023315.0,2940516075368.0,3119819274252.0,3244398499463.0,3232425577881.0,3321092054142.0,3295228006097.0,3485874187724.0,3333060157455.0,3440401910684.0,3471561312641.0,3385206081978.0,3398114656414.0,3454407525234.0,3380604907917.0,3317671246866.0,3432421349865.0,3467753493566.0,3523149371788.0,3465496850575.0,3427811039227.0,3423099397879.0,3500224040074.0,3341459161912.0,3455700485232.0,
095190,73205590776.0,,,,101568296773.0,,,,127080137627.0,,,,132045679251.0,129928344255.0,135003312521.0,137938754463.0,142531913631.0,150293176547.0,154792596945.0,163576169213.0,168213023096.0,169114685457.0,171462550418.0,167708076431.0,167257514440.0,175407538140.0,184943599773.0,180171350750.0,174637560081.0,176875639624.0,176029542074.0,181036694398.0,197028667517.0,188676043502.0,184358009755.0,191216314819.0,181940514252.0,187557554343.0,193444675511.0,199977082838.0,185095105173.0,192222157870.0,191048036956.0,189696568246.0,185761197199.0,195405653634.0,
228760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10385610976.0,,,,13953610007.0,,,118838208245.0,113725028587.0,125592993625.0,127951717397.0,123436055366.0,117895894088.0,118380523366.0,
122870,20350645623.0,,,,37306693882.0,,,,90401847559.0,91242705418.0,99529374752.0,112138847864.0,117495471539.0,124838354739.0,126930249865.0,129811534698.0,132049940114.0,154346654846.0,204115151411.0,210820679775.0,340462067789.0,355404080506.0,365349729832.0,369272187493.0,375356133225.0,400354809067.0,421515698062.0,491721137794.0,486835565057.0,518646201015.0,556711733333.0,569984442798.0,583599527930.0,589317344091.0,576501579498.0,572073766017.0,594324154591.0,633126501816.0,619920919732.0,605148538221.0,516346905463.0,501418105175.0,504521043616.0,537509904791.0,542817503814.0,618269930043.0,
010060,4606274949000.0,,,,5596215968000.0,,,,7205013146000.0,7205349437000.0,7306624182000.0,7317413510000.0,7283049629000.0,7226065145000.0,7326508904000.0,7284282623000.0,7302290651000.0,7353184963000.0,7392357951000.0,7357184312000.0,7418713804000.0,7551363857000.0,7605787050000.0,7774720706000.0,7298775478000.0,6826235242000.0,6494498917000.0,6214788487000.0,6248555403000.0,5910384094000.0,6079927375000.0,6225710198000.0,6077824637000.0,6065165186000.0,6263701508000.0,6022295373000.0,5659590446000.0,5609910058000.0,5586231865000.0,5434594755000.0,4811211712000.0,4786205793000.0,,4549015468000.0,4437236050000.0,4616752474000.0,
013990,190626842061.0,,,,201234984238.0,,,,215504401696.0,,,,209712469050.0,213120271146.0,210099573367.0,228239723866.0,209211235962.0,202875581610.0,200603013955.0,215319174236.0,233769898490.0,222713166262.0,218451876790.0,235831540209.0,222307574945.0,225721581866.0,220771681829.0,240936393967.0,226090017389.0,231528404998.0,214529329567.0,230086959511.0,211445068866.0,215111410567.0,203879471012.0,217287882149.0,191259986329.0,190828071780.0,190056105855.0,198248335103.0,187823148892.0,186414066790.0,183256602211.0,185012463486.0,186398179879.0,184638402824.0,
071670,124521839308.0,,,,167941661907.0,,,,168113198813.0,,,,189225692642.0,181013327798.0,169423076614.0,161198805843.0,181148024957.0,180000234282.0,176000077859.0,171285069748.0,184201078031.0,177044390682.0,169436559077.0,169749104863.0,172053764334.0,185014759501.0,173823051149.0,169584276173.0,159801563434.0,162395179773.0,160693026281.0,165364456720.0,166862522497.0,157368879607.0,156000874124.0,174209539198.0,176520982563.0,190756017664.0,185350515214.0,185355826885.0,188963883412.0,184601361990.0,170171913794.0,170932339753.0,182295397611.0,188572136082.0,
099750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33554862407.0,,,,39215213400.0,,,,57829246373.0,,,58227732715.0,58410913245.0,,60919308312.0,63353020449.0,,
032850,44294784448.0,,,,48845817247.0,,,,54412502018.0,,,,54048277555.0,53365921650.0,50853640613.0,53850345390.0,54770873588.0,51115733751.0,50792902971.0,50363819443.0,51425740803.0,50981398578.0,50837521864.0,50658152091.0,50024322322.0,51624884618.0,50698356403.0,51726448037.0,52225052451.0,51134424746.0,51791372525.0,53135835478.0,53636155649.0,54401136801.0,55987030650.0,55329041868.0,56060862423.0,57486162191.0,59248340791.0,62118932369.0,62486547209.0,63612546461.0,65190485177.0,68203096752.0,70551352938.0,69917557288.0,
016710,786826402572.0,,,,889271727374.0,,,,936801247470.0,,,,1057796637022.0,1093047325857.0,997222328395.0,951969689972.0,1139214524307.0,1159377452680.0,1023116642714.0,1004526582879.0,1190198479838.0,1173764534172.0,1039137430435.0,1029337900918.0,1139355863599.0,1157146061310.0,1030701962362.0,1020220685432.0,1128442415119.0,1150423384507.0,1029066458543.0,1012194244078.0,1106188485403.0,1115526012957.0,1002451812786.0,989047021638.0,1117337450347.0,1075876934786.0,984477347763.0,974536242197.0,1135842550336.0,1160617871034.0,1032726241685.0,1059503296595.0,1181125454544.0,1184194460035.0,
009410,2479791633000.0,,,,2624069608794.0,,,,2936605061206.0,,,,3014449935157.0,3017487759553.0,3070914408385.0,3009194635861.0,2994170058633.0,3040998133600.0,3029882876850.0,3035857592109.0,2879040735400.0,2966381795590.0,3054955296183.0,3082730706401.0,3011325835538.0,3106242321767.0,3487470507707.0,3392317444863.0,3489336274112.0,4687721757983.0,4842339838903.0,4797581336690.0,4752049445881.0,4777177139293.0,4994189574891.0,4999269964208.0,4958571817459.0,5108865181512.0,5588033623207.0,5739534192640.0,5916135643476.0,5703496396990.0,5466947472088.0,3756355446767.0,3798270930253.0,3721047780314.0,
036710,463222994018.0,,,,448572917997.0,,,,455558164178.0,,,,503971499172.0,504184393317.0,575959091840.0,572297065995.0,566457242775.0,579275825657.0,589653232384.0,608780275884.0,615381520930.0,619739726110.0,627770829912.0,109065261748.0,586389796691.0,595939121177.0,589603135749.0,600915204277.0,628913922281.0,608642815715.0,596453088963.0,623578840021.0,754085650817.0,781300048153.0,807501958493.0,836462362807.0,840326060570.0,835014818255.0,863395795072.0,867160210597.0,865319568711.0,884636289075.0,869800174574.0,850245644546.0,808143941316.0,815678284101.0,
017670,23336723532000.0,,,,23132389080000.0,,,,24366036429000.0,26546901599000.0,25773391721000.0,26058496018000.0,25595559000000.0,25408842522000.0,25436408694000.0,25933478239000.0,26576515000000.0,26067226000000.0,27027649000000.0,27684975000000.0,27941233000000.0,27824417000000.0,28041506000000.0,28558720000000.0,28581387000000.0,28490375000000.0,28529390000000.0,29555705000000.0,31297663000000.0,30517821000000.0,30777779000000.0,31923826000000.0,33428669000000.0,36134388000000.0,36336757000000.0,38186496000000.0,42369111000000.0,43346481000000.0,42590553000000.0,43983780000000.0,45202368000000.0,44322126000000.0,45957150000000.0,46658493000000.0,47906957000000.0,47761467000000.0,
061250,95784602957.0,,,,107470577479.0,,,,98728199161.0,,,,113139294432.0,116282860631.0,126837830733.0,121986023624.0,123024131611.0,122588269781.0,121572203353.0,119568862773.0,122924472259.0,123622843721.0,121698822758.0,128894546338.0,140271902717.0,143524261142.0,139529701123.0,134748639099.0,128615735773.0,127962698788.0,,,,,,,,,,,,,,,,,
060850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22917075297.0,,,,30402877351.0,,,49735239356.0,52478665554.0,51036651591.0,
057030,58918001107.0,,,,81474084594.0,,,,81269991094.0,,,,93023486132.0,104923781925.0,95754133116.0,96220144867.0,93694223693.0,103041461349.0,89981366912.0,92045950876.0,87157438722.0,97250612725.0,97072554631.0,100711892009.0,100037239862.0,108233942419.0,98942107378.0,96973487124.0,90608322294.0,94528455695.0,94201967861.0,96001766674.0,79178255207.0,80580323491.0,76930505221.0,79660014591.0,77324147695.0,80445279841.0,76652874460.0,78515958718.0,75749192233.0,79122646050.0,77170374385.0,76968720849.0,,,
050320,19549334752.0,,,,21550208786.0,,,,17712828081.0,,,,17831730282.0,18377140923.0,17795942847.0,17670799784.0,17993828005.0,15298840264.0,15966776179.0,17595311703.0,16140283844.0,,,,11858454587.0,16764991490.0,13465613061.0,18288507196.0,6993348078.0,3972224598.0,4424662826.0,5210674361.0,6856533860.0,5386583082.0,10877213997.0,9233356328.0,9588686275.0,,,,,,,,,,
054540,114634541047.0,,,,127741815816.0,,,,141976660989.0,,,,149049766796.0,152144495963.0,163574863254.0,159311901207.0,158109865169.0,151948761362.0,149603356364.0,154330456176.0,156104877524.0,149506960549.0,150123407074.0,148800937365.0,143101985880.0,132464540579.0,127938512204.0,123638980342.0,126660973373.0,111163582956.0,110127299018.0,111466590481.0,115271149529.0,111871565111.0,112133041213.0,113705883741.0,111608121208.0,113947619898.0,115023864189.0,118871811243.0,119976286743.0,116913872732.0,119842305096.0,118881438682.0,111607904598.0,113588960051.0,
033640,250502718467.0,,,,326570119782.0,,,,331002645671.0,,,,380082061247.0,400660427823.0,465603792901.0,433407097991.0,395087607592.0,408892051838.0,384871881957.0,362231713179.0,385538915325.0,407051487500.0,390345694152.0,372021929041.0,355858618446.0,304015476429.0,294028720165.0,299513479113.0,298597453891.0,302290056375.0,300390661691.0,310837077264.0,308121192935.0,305965007918.0,289819212033.0,283363427883.0,281991632788.0,312893374184.0,358068364626.0,420542070552.0,521648374150.0,654861403696.0,639133254108.0,692395732990.0,801694287852.0,776867292926.0,
053580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40435371943.0,,,,35716017994.0,,,,37133610462.0,,,,,,,,,,
